date,product_id,product_name,category,brand,unit_price,supplier_id,current_stock,reorder_level,units_sold,discount_percentage,is_holiday,is_weekend,month,day_of_week,needs_restock,restock_quantity
2025-04-29,110,Nails Pack,Building Materials,Stanley,3113.95,18,30,56,10,15,0,0,4,1,Yes,270
2025-07-04,102,Screwdriver Set,Electrical,Nippon,2974.57,4,234,62,11,0,0,0,7,4,No,96
2025-05-24,106,LED Bulb,Building Materials,Dulux,3192.07,18,70,61,17,5,0,1,5,5,No,440
2025-09-01,107,Cement Bag,Tools,Makita,2827.99,9,24,67,7,15,0,0,9,0,Yes,186
2025-05-11,110,Nails Pack,Paint,Dulux,1082.3,7,165,72,9,0,0,1,5,6,No,105
2025-07-31,109,Safety Gloves,Electrical,Bosch,875.6,5,61,36,10,0,0,0,7,3,No,239
2025-08-10,109,Safety Gloves,Plumbing,3M,2408.31,6,12,54,9,0,0,1,8,6,Yes,258
2025-07-16,109,Safety Gloves,Gardening,3M,745.54,8,233,67,10,5,0,0,7,2,No,67
2025-06-22,109,Safety Gloves,Electrical,Hilti,2098.62,16,233,75,9,15,0,1,6,6,No,37
2025-10-17,107,Cement Bag,Tools,Ingco,3173.57,10,126,28,7,0,0,0,10,4,No,84
2025-05-30,107,Cement Bag,Paint,Dulux,141.41,3,40,59,14,10,0,0,5,4,Yes,380
2025-06-27,105,PVC Pipe,Tools,Nippon,4471.16,12,3,76,10,10,0,0,6,4,Yes,297
2025-09-07,107,Cement Bag,Electrical,Stanley,319.37,16,30,32,10,0,0,1,9,6,Yes,270
2025-09-12,103,Electric Drill,Tools,Bosch,4130.97,11,100,67,7,10,0,0,9,4,No,110
2025-12-29,110,Nails Pack,Tools,Makita,2898.95,4,162,71,13,15,0,0,12,0,No,228
2025-04-17,107,Cement Bag,Electrical,Stanley,3568.14,17,20,71,10,0,0,0,4,3,Yes,280
2025-01-19,104,Paint Bucket 5L,Gardening,Makita,2099.02,5,126,63,8,10,0,1,1,6,No,114
2025-11-03,102,Screwdriver Set,Fasteners,3M,318.84,12,214,47,8,15,0,0,11,0,No,26
2025-01-15,102,Screwdriver Set,Fasteners,3M,2511.86,16,194,34,14,10,0,0,1,2,No,226
2025-12-16,106,LED Bulb,Paint,Stanley,341.57,10,234,48,12,5,0,0,12,1,No,126
2025-05-09,109,Safety Gloves,Tools,Stanley,2113.71,17,50,36,11,15,1,0,5,4,No,280
2025-11-05,109,Safety Gloves,Electrical,Makita,1377.27,17,141,55,13,10,0,0,11,2,No,249
2025-05-26,105,PVC Pipe,Paint,Bosch,3869.33,9,160,74,11,15,0,0,5,0,No,170
2025-04-24,105,PVC Pipe,Paint,Hilti,654.37,7,239,29,15,0,0,0,4,3,No,211
2025-11-09,109,Safety Gloves,Safety Equipment,Bosch,3274.33,13,235,64,7,5,0,1,11,6,No,0
2025-08-07,108,Garden Hose,Gardening,3M,3162.22,1,37,22,4,0,0,0,8,3,No,83
2025-03-06,108,Garden Hose,Tools,Dulux,4149.62,13,23,71,13,5,0,0,3,3,Yes,367
2025-08-13,107,Cement Bag,Tools,Bosch,4911.34,14,54,48,15,5,0,0,8,2,No,396
2025-11-06,104,Paint Bucket 5L,Electrical,Ingco,3472.82,6,157,22,7,0,0,0,11,3,No,53
2025-06-14,103,Electric Drill,Electrical,Nippon,4538.66,18,296,61,10,0,0,1,6,5,No,4
2025-06-23,101,Hammer,Electrical,Dulux,1425.56,17,90,46,13,5,0,0,6,0,No,300
2025-08-27,105,PVC Pipe,Tools,Hilti,1176.64,8,190,48,9,5,1,0,8,2,No,80
2025-08-13,103,Electric Drill,Plumbing,Hilti,2320.98,3,203,30,11,15,0,0,8,2,No,127
2025-02-18,110,Nails Pack,Fasteners,Dulux,1642.72,18,195,42,5,15,0,0,2,1,No,0
2025-08-17,101,Hammer,Safety Equipment,Makita,4551.34,10,153,75,12,0,0,1,8,6,No,207
2025-03-31,101,Hammer,Building Materials,Nippon,2885.51,6,1,43,9,15,0,0,3,0,Yes,269
2025-05-26,106,LED Bulb,Building Materials,Dulux,3402.64,6,235,73,14,0,0,0,5,0,No,185
2025-09-18,101,Hammer,Paint,3M,2067.55,16,137,63,8,0,0,0,9,3,No,103
2025-01-16,106,LED Bulb,Plumbing,Nippon,4481.05,5,147,29,10,10,0,0,1,3,No,153
2025-06-05,106,LED Bulb,Plumbing,Makita,2111.47,6,60,27,7,5,0,0,6,3,No,150
2025-12-20,108,Garden Hose,Electrical,Makita,4126.08,19,242,61,4,0,0,1,12,5,No,0
2025-08-08,103,Electric Drill,Tools,Dulux,3990.09,1,9,46,13,15,0,0,8,4,Yes,381
2025-02-23,102,Screwdriver Set,Safety Equipment,3M,4867.92,1,94,54,9,10,0,1,2,6,No,176
2025-08-09,101,Hammer,Plumbing,Hilti,2410.88,17,82,44,12,5,0,1,8,5,No,278
2025-05-26,110,Nails Pack,Safety Equipment,Bosch,3558.82,10,91,20,15,0,0,0,5,0,No,359
2025-09-28,103,Electric Drill,Gardening,3M,1855.98,4,85,47,7,5,0,1,9,6,No,125
2025-03-25,109,Safety Gloves,Electrical,Nippon,4314.36,9,174,78,6,15,0,0,3,1,No,6
2025-03-13,101,Hammer,Tools,Ingco,4696.46,15,262,68,6,15,1,0,3,3,No,0
2025-06-06,107,Cement Bag,Plumbing,Makita,4119.36,7,74,53,7,15,0,0,6,4,No,136
2025-11-02,109,Safety Gloves,Tools,Nippon,3605.64,16,40,41,4,5,0,1,11,6,Yes,80
2025-08-09,109,Safety Gloves,Safety Equipment,Dulux,2820.28,17,41,48,12,15,0,1,8,5,Yes,319
2025-11-07,102,Screwdriver Set,Building Materials,3M,4762.07,12,113,55,9,5,1,0,11,4,No,157
2025-04-09,104,Paint Bucket 5L,Fasteners,Hilti,4475.53,12,94,25,9,5,0,0,4,2,No,176
2025-12-14,106,LED Bulb,Plumbing,Nippon,355.02,15,261,45,9,5,0,1,12,6,No,9
2025-06-18,109,Safety Gloves,Gardening,Dulux,2708.29,3,124,79,15,0,0,0,6,2,No,326
2025-09-13,109,Safety Gloves,Building Materials,Bosch,2259.7,14,249,31,11,0,1,1,9,5,No,81
2025-02-17,101,Hammer,Tools,Dulux,2005.37,18,227,21,11,15,0,0,2,0,No,103
2025-12-13,106,LED Bulb,Paint,Ingco,3170.63,1,41,36,12,5,0,1,12,5,No,319
2025-06-21,103,Electric Drill,Safety Equipment,Dulux,2465.37,1,72,79,8,5,0,1,6,5,Yes,168
2025-09-30,107,Cement Bag,Plumbing,Nippon,4151.35,14,84,30,11,10,0,0,9,1,No,246
2025-07-20,109,Safety Gloves,Plumbing,Dulux,4926.26,8,60,55,5,15,1,1,7,6,No,90
2025-05-29,101,Hammer,Fasteners,Makita,1244.68,8,4,24,13,15,0,0,5,3,Yes,386
2025-02-16,106,LED Bulb,Plumbing,Bosch,3973.95,2,252,28,6,10,0,1,2,6,No,0
2025-07-22,110,Nails Pack,Plumbing,Bosch,3485.66,9,124,61,9,5,0,0,7,1,No,146
2025-09-25,109,Safety Gloves,Tools,Nippon,2073.6,2,186,66,12,10,0,0,9,3,No,174
2025-07-27,104,Paint Bucket 5L,Safety Equipment,Dulux,1336.04,7,122,67,10,15,0,1,7,6,No,178
2025-12-17,106,LED Bulb,Paint,Makita,617.43,7,33,55,12,5,0,0,12,2,Yes,327
2025-06-28,108,Garden Hose,Safety Equipment,Bosch,718.36,20,18,53,12,5,0,1,6,5,Yes,342
2025-01-13,110,Nails Pack,Tools,3M,2507.9,2,67,47,5,5,0,0,1,0,No,83
2025-02-19,105,PVC Pipe,Paint,Makita,4032.55,14,133,20,10,5,0,0,2,2,No,167
2025-06-16,106,LED Bulb,Fasteners,Dulux,1256.44,19,280,66,12,10,0,0,6,0,No,80
2025-09-13,102,Screwdriver Set,Fasteners,Ingco,133.26,9,267,52,6,15,0,1,9,5,No,0
2025-08-13,105,PVC Pipe,Paint,Ingco,2665.35,19,9,50,7,0,0,0,8,2,Yes,201
2025-05-06,109,Safety Gloves,Safety Equipment,Nippon,4379.62,13,217,68,9,10,0,0,5,1,No,53
2025-03-25,101,Hammer,Electrical,Dulux,1818.61,2,215,35,13,15,0,0,3,1,No,175
2025-08-21,101,Hammer,Paint,Nippon,422.87,11,17,56,7,10,1,0,8,3,Yes,193
2025-06-26,109,Safety Gloves,Fasteners,3M,1948.53,17,0,44,12,10,0,0,6,3,Yes,360
2025-03-16,110,Nails Pack,Building Materials,Bosch,1596.53,16,79,56,6,0,0,1,3,6,No,101
2025-06-08,106,LED Bulb,Building Materials,Bosch,4500.81,20,281,67,12,5,0,1,6,6,No,79
2025-11-06,104,Paint Bucket 5L,Tools,Bosch,3474.36,10,270,20,6,0,0,0,11,3,No,0
2025-06-07,108,Garden Hose,Tools,Stanley,924.48,15,179,34,13,15,0,1,6,5,No,211
2025-10-02,104,Paint Bucket 5L,Electrical,3M,1635.05,20,255,51,10,5,1,0,10,3,No,45
2025-07-15,108,Garden Hose,Tools,3M,2785.31,1,80,69,11,10,0,0,7,1,No,250
2025-08-08,108,Garden Hose,Safety Equipment,Stanley,3418.98,15,292,56,8,5,0,0,8,4,No,0
2025-08-29,106,LED Bulb,Safety Equipment,Nippon,2995.27,19,221,37,15,5,0,0,8,4,No,229
2025-11-13,104,Paint Bucket 5L,Building Materials,3M,1100.77,12,134,76,5,10,0,0,11,3,No,16
2025-12-15,104,Paint Bucket 5L,Tools,Dulux,1705.51,4,58,77,7,5,0,0,12,0,Yes,152
2025-12-02,109,Safety Gloves,Tools,Nippon,4517.38,8,232,26,11,5,0,0,12,1,No,98
2025-09-04,106,LED Bulb,Plumbing,Hilti,407.34,20,28,29,13,0,0,0,9,3,Yes,362
2025-02-26,106,LED Bulb,Safety Equipment,3M,4439.94,7,183,50,11,10,0,0,2,2,No,147
2025-07-21,106,LED Bulb,Fasteners,Stanley,791.44,6,264,26,11,10,0,0,7,0,No,66
2025-05-03,108,Garden Hose,Building Materials,Ingco,4380.42,5,138,31,8,10,0,1,5,5,No,102
2025-02-10,101,Hammer,Fasteners,Dulux,4526.18,4,163,47,9,0,0,0,2,0,No,107
2025-04-30,110,Nails Pack,Tools,Ingco,557.16,15,167,73,10,15,0,0,4,2,No,133
2025-12-19,104,Paint Bucket 5L,Electrical,Nippon,238.85,10,136,41,13,10,0,0,12,4,No,254
2025-11-05,104,Paint Bucket 5L,Electrical,Stanley,1152.79,9,114,22,6,0,0,0,11,2,No,66
2025-01-09,103,Electric Drill,Paint,Ingco,3120.66,20,88,46,16,10,0,0,1,3,No,392
2025-04-04,107,Cement Bag,Plumbing,Dulux,942.18,2,279,27,4,5,0,0,4,4,No,0
2025-02-16,101,Hammer,Paint,Bosch,2763.34,1,151,63,12,5,0,1,2,6,No,209
2025-02-01,102,Screwdriver Set,Plumbing,Stanley,2837.25,11,253,25,15,15,0,1,2,5,No,197
2025-12-23,103,Electric Drill,Electrical,Bosch,2200.46,7,188,23,6,10,0,0,12,1,No,0
2025-03-01,107,Cement Bag,Building Materials,Ingco,4710.73,18,56,45,10,5,0,1,3,5,No,244
2025-06-24,106,LED Bulb,Paint,Dulux,4125.73,4,246,45,10,15,0,0,6,1,No,54
2025-01-04,110,Nails Pack,Paint,Bosch,4843.56,1,170,71,11,0,0,1,1,5,No,160
2025-11-28,110,Nails Pack,Plumbing,Ingco,4276.95,15,234,60,10,10,0,0,11,4,No,66
2025-03-26,103,Electric Drill,Safety Equipment,Makita,2701.21,17,191,43,3,0,0,0,3,2,No,0
2025-11-30,101,Hammer,Gardening,Makita,749.76,6,212,23,7,5,0,1,11,6,No,0
2025-10-23,106,LED Bulb,Plumbing,Makita,3841.69,7,70,41,9,10,0,0,10,3,No,200
2025-03-15,102,Screwdriver Set,Paint,Stanley,408.0,11,184,34,10,5,0,1,3,5,No,116
2025-02-12,102,Screwdriver Set,Paint,Ingco,2736.87,16,138,46,10,0,0,0,2,2,No,162
2025-10-28,106,LED Bulb,Building Materials,Dulux,2551.13,9,76,64,6,10,0,0,10,1,No,104
2025-04-13,108,Garden Hose,Electrical,Makita,2976.95,14,91,32,11,10,0,1,4,6,No,239
2025-11-26,103,Electric Drill,Paint,Stanley,3015.73,9,279,38,5,0,0,0,11,2,No,0
2025-12-01,108,Garden Hose,Tools,3M,3756.65,8,163,57,6,15,0,0,12,0,No,17
2025-10-05,107,Cement Bag,Electrical,Hilti,1853.29,13,169,74,8,5,0,1,10,6,No,71
2025-04-17,103,Electric Drill,Gardening,Stanley,2958.33,16,133,26,10,10,0,0,4,3,No,167
2025-11-14,106,LED Bulb,Safety Equipment,3M,2177.26,11,186,20,4,15,0,0,11,4,No,0
2025-06-22,110,Nails Pack,Safety Equipment,Bosch,1785.97,9,207,60,15,15,1,1,6,6,No,243
2025-09-01,103,Electric Drill,Paint,3M,834.33,8,95,45,11,10,0,0,9,0,No,235
2025-04-13,109,Safety Gloves,Fasteners,Nippon,156.48,5,50,78,6,0,0,1,4,6,Yes,130
2025-10-16,109,Safety Gloves,Tools,Hilti,4930.71,19,254,73,8,5,0,0,10,3,No,0
2025-10-27,103,Electric Drill,Gardening,Ingco,2979.75,12,227,46,18,5,0,0,10,0,No,313
2025-08-28,107,Cement Bag,Building Materials,Dulux,3379.36,9,224,65,7,0,0,0,8,3,No,0
2025-12-28,110,Nails Pack,Gardening,Ingco,4926.29,5,81,26,8,15,0,1,12,6,No,159
2025-03-14,104,Paint Bucket 5L,Building Materials,3M,4492.72,5,140,28,11,5,0,0,3,4,No,190
2025-06-03,108,Garden Hose,Building Materials,Ingco,4568.18,2,87,52,12,5,0,0,6,1,No,273
2025-02-21,102,Screwdriver Set,Safety Equipment,Hilti,1098.5,16,39,68,12,5,0,0,2,4,Yes,321
2025-03-09,102,Screwdriver Set,Safety Equipment,Nippon,2710.16,16,174,35,5,15,0,1,3,6,No,0
2025-09-28,110,Nails Pack,Fasteners,Stanley,4823.87,13,271,31,5,10,0,1,9,6,No,0
2025-08-04,106,LED Bulb,Gardening,Ingco,356.79,14,217,41,15,15,0,0,8,0,No,233
2025-09-04,101,Hammer,Gardening,Nippon,3285.45,14,199,56,12,5,0,0,9,3,No,161
2025-08-10,107,Cement Bag,Paint,3M,188.39,1,60,59,16,15,0,1,8,6,No,420
2025-06-13,107,Cement Bag,Plumbing,Bosch,4503.22,15,256,71,16,0,0,0,6,4,No,224
2025-03-31,106,LED Bulb,Gardening,Nippon,1732.13,14,258,63,9,15,0,0,3,0,No,12
2025-03-31,103,Electric Drill,Building Materials,Ingco,2815.23,18,261,48,12,5,0,0,3,0,No,99
2025-03-07,106,LED Bulb,Fasteners,Dulux,670.11,8,138,75,15,15,0,0,3,4,No,312
2025-12-02,107,Cement Bag,Safety Equipment,Hilti,4300.25,5,56,40,3,0,0,0,12,1,No,34
2025-03-16,104,Paint Bucket 5L,Fasteners,Bosch,4624.17,9,178,31,10,5,0,1,3,6,No,122
2025-01-31,103,Electric Drill,Fasteners,Nippon,2179.51,15,25,61,6,15,0,0,1,4,Yes,155
2025-10-13,107,Cement Bag,Plumbing,Dulux,210.27,17,148,59,9,5,0,0,10,0,No,122
2025-10-17,101,Hammer,Building Materials,Bosch,4846.33,11,42,60,5,0,0,0,10,4,Yes,108
2025-10-30,108,Garden Hose,Paint,Hilti,2927.14,5,52,39,6,5,0,0,10,3,No,128
2025-10-26,102,Screwdriver Set,Tools,Ingco,3697.13,12,231,26,6,10,0,1,10,6,No,0
2025-08-17,103,Electric Drill,Gardening,Bosch,1743.11,9,239,34,14,15,0,1,8,6,No,181
2025-02-02,105,PVC Pipe,Fasteners,Nippon,4802.17,18,270,33,9,0,0,1,2,6,No,0
2025-12-05,104,Paint Bucket 5L,Electrical,Makita,4964.87,20,195,46,11,0,0,0,12,4,No,135
2025-12-06,101,Hammer,Plumbing,Makita,1359.26,20,180,76,12,10,0,1,12,5,No,180
2025-08-26,102,Screwdriver Set,Fasteners,Dulux,4421.09,16,259,24,10,15,0,0,8,1,No,41
2025-09-11,104,Paint Bucket 5L,Fasteners,Nippon,1641.45,8,254,21,9,0,0,0,9,3,No,16
2025-08-06,101,Hammer,Fasteners,Dulux,1475.48,16,211,47,8,10,0,0,8,2,No,29
2025-10-13,106,LED Bulb,Tools,Hilti,1422.87,13,62,74,7,10,0,0,10,0,Yes,148
2025-11-21,101,Hammer,Tools,Nippon,4380.52,9,174,22,13,15,0,0,11,4,No,216
2025-09-21,106,LED Bulb,Safety Equipment,Bosch,4252.04,4,8,36,10,0,0,1,9,6,Yes,292
2025-03-08,108,Garden Hose,Electrical,Nippon,2650.55,15,281,42,11,10,0,1,3,5,No,49
2025-04-07,110,Nails Pack,Tools,Stanley,4134.02,2,104,75,14,0,0,0,4,0,No,316
2025-11-30,108,Garden Hose,Electrical,Stanley,3237.23,20,128,21,14,0,0,1,11,6,No,292
2025-10-25,107,Cement Bag,Tools,Bosch,619.85,5,270,65,18,10,0,1,10,5,No,270
2025-08-28,105,PVC Pipe,Electrical,Bosch,889.39,19,51,79,10,5,0,0,8,3,Yes,249
2025-03-13,103,Electric Drill,Tools,3M,3062.0,11,230,27,8,5,0,0,3,3,No,10
2025-01-09,110,Nails Pack,Building Materials,Makita,3465.1,10,165,64,12,5,0,0,1,3,No,195
2025-04-08,104,Paint Bucket 5L,Tools,Nippon,1517.05,17,110,45,10,5,0,0,4,1,No,190
2025-06-25,102,Screwdriver Set,Electrical,Stanley,4153.07,15,12,28,9,5,0,0,6,2,Yes,258
2025-05-01,103,Electric Drill,Gardening,Bosch,2727.34,15,198,20,9,15,0,0,5,3,No,72
2025-05-02,103,Electric Drill,Plumbing,Stanley,3621.16,4,185,63,7,0,0,0,5,4,No,25
2025-06-24,101,Hammer,Paint,Dulux,2547.79,5,131,71,5,5,0,0,6,1,No,19
2025-12-06,102,Screwdriver Set,Electrical,Makita,1097.32,9,186,72,9,0,0,1,12,5,No,84
2025-04-07,102,Screwdriver Set,Building Materials,Stanley,2540.08,19,165,48,10,15,0,0,4,0,No,135
2025-03-16,106,LED Bulb,Safety Equipment,Nippon,969.66,4,3,74,17,0,0,1,3,6,Yes,507
2025-03-09,110,Nails Pack,Safety Equipment,Ingco,1149.46,11,73,38,4,0,0,1,3,6,No,47
2025-12-12,102,Screwdriver Set,Plumbing,3M,3578.67,8,19,32,10,5,0,0,12,4,Yes,281
2025-10-26,105,PVC Pipe,Building Materials,Stanley,4059.97,20,27,38,6,5,0,1,10,6,Yes,153
2025-11-09,108,Garden Hose,Gardening,Dulux,1646.7,19,289,52,5,0,0,1,11,6,No,0
2025-07-01,108,Garden Hose,Paint,3M,2197.29,15,155,29,11,5,0,0,7,1,No,175
2025-11-21,103,Electric Drill,Safety Equipment,Ingco,129.03,13,199,39,9,10,0,0,11,4,No,71
2025-04-06,108,Garden Hose,Building Materials,Hilti,2136.83,8,85,57,10,5,0,1,4,6,No,215
2025-07-22,109,Safety Gloves,Plumbing,3M,1262.55,15,90,34,8,0,0,0,7,1,No,150
2025-07-19,109,Safety Gloves,Plumbing,Bosch,3402.89,1,59,53,7,15,0,1,7,5,No,151
2025-09-06,103,Electric Drill,Paint,Nippon,3354.22,1,32,63,9,10,0,1,9,5,Yes,238
2025-02-27,106,LED Bulb,Tools,Stanley,3488.38,17,286,63,14,15,0,0,2,3,No,134
2025-09-06,105,PVC Pipe,Electrical,Nippon,2003.8,16,151,77,9,15,0,1,9,5,No,119
2025-09-10,108,Garden Hose,Electrical,Makita,1492.11,8,70,33,7,15,1,0,9,2,No,140
2025-08-06,102,Screwdriver Set,Electrical,Hilti,2016.35,16,212,66,4,0,0,0,8,2,No,0
2025-04-18,110,Nails Pack,Plumbing,3M,3036.88,14,129,70,9,0,0,0,4,4,No,141
2025-09-05,104,Paint Bucket 5L,Paint,Nippon,250.8,5,66,76,11,10,0,0,9,4,Yes,264
2025-05-17,102,Screwdriver Set,Tools,Stanley,595.04,20,283,46,11,10,0,1,5,5,No,47
2025-02-25,109,Safety Gloves,Paint,3M,1870.21,10,190,44,7,5,0,0,2,1,No,20
2025-03-29,109,Safety Gloves,Gardening,Dulux,2146.43,12,157,47,12,0,0,1,3,5,No,203
2025-12-25,105,PVC Pipe,Fasteners,Nippon,1340.72,6,256,56,7,0,0,0,12,3,No,0
2025-06-22,108,Garden Hose,Electrical,Ingco,723.19,19,212,50,9,15,0,1,6,6,No,58
2025-10-17,110,Nails Pack,Fasteners,Bosch,1389.91,5,5,72,10,5,0,0,10,4,Yes,295
2025-01-12,102,Screwdriver Set,Tools,Dulux,1761.91,14,269,63,5,0,0,1,1,6,No,0
2025-04-22,107,Cement Bag,Safety Equipment,3M,1821.09,13,52,64,13,15,0,0,4,1,Yes,338
2025-02-10,101,Hammer,Fasteners,3M,2235.66,14,105,54,9,5,0,0,2,0,No,165
2025-12-25,105,PVC Pipe,Tools,Stanley,1006.14,17,15,36,5,10,1,0,12,3,Yes,135
2025-03-19,109,Safety Gloves,Fasteners,Stanley,2595.19,5,19,67,11,15,0,0,3,2,Yes,311
2025-01-08,110,Nails Pack,Gardening,Dulux,213.42,9,57,48,10,10,0,0,1,2,No,243
2025-03-14,109,Safety Gloves,Building Materials,Makita,3845.19,15,102,69,10,0,0,0,3,4,No,198
2025-11-23,104,Paint Bucket 5L,Plumbing,Ingco,2805.59,4,13,24,13,10,0,1,11,6,Yes,377
2025-09-02,110,Nails Pack,Tools,Dulux,2657.48,17,198,35,6,10,0,0,9,1,No,0
2025-04-24,102,Screwdriver Set,Gardening,Stanley,526.7,17,6,51,8,5,0,0,4,3,Yes,234
2025-08-11,107,Cement Bag,Building Materials,Stanley,2352.04,12,69,67,7,10,0,0,8,0,No,141
2025-07-05,103,Electric Drill,Fasteners,Ingco,4843.3,18,202,51,12,15,0,1,7,5,No,158
2025-08-24,103,Electric Drill,Plumbing,Makita,1712.13,5,183,46,9,0,1,1,8,6,No,87
2025-10-25,103,Electric Drill,Gardening,Dulux,140.5,9,103,49,13,0,0,1,10,5,No,287
2025-08-23,102,Screwdriver Set,Safety Equipment,Bosch,3938.35,8,124,44,8,5,0,1,8,5,No,116
2025-02-12,101,Hammer,Paint,3M,505.07,9,169,37,6,10,0,0,2,2,No,11
2025-02-13,106,LED Bulb,Tools,Stanley,4961.99,19,176,41,11,5,0,0,2,3,No,154
2025-05-04,104,Paint Bucket 5L,Plumbing,Stanley,2533.56,6,232,49,9,10,0,1,5,6,No,38
2025-03-11,104,Paint Bucket 5L,Fasteners,Dulux,2578.14,18,13,40,11,15,0,0,3,1,Yes,317
2025-03-08,107,Cement Bag,Building Materials,Ingco,2148.2,16,174,69,11,15,0,1,3,5,No,156
2025-08-31,107,Cement Bag,Gardening,Bosch,121.36,4,238,61,16,5,0,1,8,6,No,242
2025-06-27,107,Cement Bag,Tools,Hilti,4583.16,10,43,77,15,0,0,0,6,4,Yes,407
2025-10-12,103,Electric Drill,Safety Equipment,Bosch,135.64,10,259,75,4,0,0,1,10,6,No,0
2025-02-25,101,Hammer,Safety Equipment,Ingco,1005.1,20,55,51,9,5,0,0,2,1,No,215
2025-05-08,105,PVC Pipe,Plumbing,Ingco,1561.15,3,199,33,11,5,0,0,5,3,No,131
2025-03-24,106,LED Bulb,Fasteners,Dulux,4716.95,5,140,78,10,0,0,0,3,0,No,160
2025-08-10,103,Electric Drill,Tools,Nippon,200.51,19,77,49,9,10,0,1,8,6,No,193
2025-10-11,109,Safety Gloves,Fasteners,Bosch,3468.13,11,49,21,5,10,0,1,10,5,No,101
2025-06-22,104,Paint Bucket 5L,Plumbing,Makita,1058.97,5,239,44,11,15,0,1,6,6,No,91
2025-04-07,105,PVC Pipe,Safety Equipment,Hilti,287.19,15,165,62,11,15,0,0,4,0,No,165
2025-05-15,103,Electric Drill,Gardening,Stanley,3012.23,3,278,79,11,5,0,0,5,3,No,52
2025-08-19,110,Nails Pack,Building Materials,Makita,630.62,20,62,57,9,5,1,0,8,1,No,208
2025-08-26,106,LED Bulb,Fasteners,Nippon,3086.28,13,188,27,11,5,0,0,8,1,No,142
2025-05-28,108,Garden Hose,Tools,Nippon,2007.41,11,187,76,8,0,0,0,5,2,No,53
2025-09-06,105,PVC Pipe,Safety Equipment,3M,4331.53,13,178,41,16,10,0,1,9,5,No,302
2025-09-21,102,Screwdriver Set,Building Materials,Ingco,4144.35,12,279,53,8,5,0,1,9,6,No,0
2025-10-14,105,PVC Pipe,Fasteners,Bosch,2867.61,4,169,41,8,10,1,0,10,1,No,71
2025-10-20,104,Paint Bucket 5L,Paint,Ingco,4272.27,7,251,34,11,0,0,0,10,0,No,79
2025-08-08,108,Garden Hose,Fasteners,Makita,2645.56,15,88,68,9,10,0,0,8,4,No,182
2025-12-23,104,Paint Bucket 5L,Paint,Bosch,3000.38,10,67,48,12,0,0,0,12,1,No,293
2025-07-28,110,Nails Pack,Plumbing,Hilti,3077.77,5,288,60,9,10,0,0,7,0,No,0
2025-05-20,104,Paint Bucket 5L,Gardening,Ingco,3499.84,13,172,62,11,5,0,0,5,1,No,158
2025-08-19,109,Safety Gloves,Fasteners,Nippon,3822.63,3,286,31,13,15,0,0,8,1,No,104
2025-05-23,106,LED Bulb,Plumbing,Ingco,3512.89,15,272,54,9,15,0,0,5,4,No,0
2025-09-12,105,PVC Pipe,Building Materials,3M,1335.69,1,271,31,7,5,0,0,9,4,No,0
2025-03-13,101,Hammer,Safety Equipment,Makita,4763.65,8,179,77,13,0,0,0,3,3,No,211
2025-09-11,107,Cement Bag,Gardening,Makita,331.89,8,19,28,11,15,0,0,9,3,Yes,311
2025-11-02,103,Electric Drill,Fasteners,Ingco,2540.84,11,205,36,11,0,0,1,11,6,No,125
2025-12-12,109,Safety Gloves,Gardening,3M,511.1,16,186,25,3,10,0,0,12,4,No,0
2025-12-24,104,Paint Bucket 5L,Building Materials,Ingco,4083.35,5,86,23,8,10,0,0,12,2,No,154
2025-12-12,104,Paint Bucket 5L,Fasteners,Makita,1597.32,2,195,75,10,0,0,0,12,4,No,105
2025-01-02,110,Nails Pack,Safety Equipment,Bosch,661.21,20,245,38,8,10,0,0,1,3,No,0
2025-10-30,102,Screwdriver Set,Electrical,Nippon,4183.04,12,245,36,9,0,0,0,10,3,No,25
2025-04-04,108,Garden Hose,Fasteners,Nippon,3541.85,9,273,21,6,5,0,0,4,4,No,0
2025-08-11,102,Screwdriver Set,Paint,3M,2143.56,6,25,53,12,15,0,0,8,0,Yes,335
2025-07-15,104,Paint Bucket 5L,Plumbing,Stanley,4645.05,8,53,33,8,15,0,0,7,1,No,187
2025-06-20,109,Safety Gloves,Building Materials,Nippon,4986.13,12,61,65,8,0,0,0,6,4,Yes,179
2025-04-21,103,Electric Drill,Safety Equipment,Bosch,1085.75,16,191,47,15,10,0,0,4,0,No,259
2025-05-16,107,Cement Bag,Tools,Ingco,3711.28,13,264,53,8,10,0,0,5,4,No,0
2025-11-30,106,LED Bulb,Paint,3M,1404.54,16,151,26,10,0,0,1,11,6,No,149
2025-01-30,107,Cement Bag,Safety Equipment,3M,3620.39,2,140,42,10,10,0,0,1,3,No,160
2025-03-07,103,Electric Drill,Electrical,Ingco,3754.73,9,117,24,9,5,0,0,3,4,No,153
2025-04-17,103,Electric Drill,Building Materials,Dulux,4032.05,19,56,78,6,5,0,0,4,3,Yes,124
2025-12-17,103,Electric Drill,Fasteners,Bosch,4090.07,17,69,47,10,0,0,0,12,2,No,231
2025-12-07,101,Hammer,Paint,Ingco,874.65,9,1,43,6,5,0,1,12,6,Yes,179
2025-11-14,108,Garden Hose,Tools,Hilti,809.08,4,108,79,13,5,0,0,11,4,No,282
2025-11-02,102,Screwdriver Set,Fasteners,Makita,4722.16,3,111,20,10,5,0,1,11,6,No,189
2025-10-17,110,Nails Pack,Safety Equipment,Hilti,3157.06,5,135,74,11,0,0,0,10,4,No,195
